SystemTime,interbeat_interval
2025-04-09 16:02:20.98676016,809.5703125
2025-04-09 16:02:21.99666522,813.4765625
2025-04-09 16:02:22.100656803,822.265625
2025-04-09 16:02:22.100656944,827.1484375
2025-04-09 16:02:23.101646817,807.6171875
2025-04-09 16:02:24.102635961,822.265625
2025-04-09 16:02:25.103625970,828.125
2025-04-09 16:02:26.104616174,808.59375
2025-04-09 16:02:26.104616328,808.59375
2025-04-09 16:02:27.105606852,817.3828125
2025-04-09 16:02:28.106596716,798.828125
2025-04-09 16:02:30.108081108,775.390625
2025-04-09 16:02:30.108576749,777.34375
2025-04-09 16:02:30.108576879,789.0625
2025-04-09 16:02:31.109566383,802.734375
2025-04-09 16:02:32.110555974,801.7578125
2025-04-09 16:02:33.111546231,837.890625
2025-04-09 16:02:34.112536228,861.328125
2025-04-09 16:02:35.113526006,825.1953125
2025-04-09 16:02:35.113526080,800.78125
2025-04-09 16:02:37.115506090,781.25
2025-04-09 16:02:37.115506541,768.5546875
2025-04-09 16:02:37.115506573,701.171875
2025-04-09 16:02:39.116991270,696.2890625
2025-04-09 16:02:40.117981779,689.453125
2025-04-09 16:02:41.118970839,763.671875
2025-04-09 16:02:42.119960753,782.2265625
2025-04-09 16:02:42.119960814,786.1328125
2025-04-09 16:02:43.120951650,763.671875
2025-04-09 16:02:43.121940724,792.96875
2025-04-09 16:02:44.122930932,823.2421875
2025-04-09 16:02:45.123920848,861.328125
2025-04-09 16:02:46.124911141,859.375
2025-04-09 16:02:46.124911248,866.2109375
2025-04-09 16:02:47.125901075,856.4453125
2025-04-09 16:02:48.126891380,859.375
2025-04-09 16:02:49.127881514,816.40625
2025-04-09 16:02:50.128870762,818.359375
2025-04-09 16:02:51.129860984,851.5625
2025-04-09 16:02:52.130851067,903.3203125
2025-04-09 16:02:53.131842145,918.9453125
2025-04-09 16:02:53.131842273,897.4609375
2025-04-09 16:02:54.132830729,908.203125
2025-04-09 16:02:55.133820810,915.0390625
2025-04-09 16:02:56.134811018,916.9921875
2025-04-09 16:02:57.135800646,889.6484375
2025-04-09 16:02:58.136791396,886.71875
2025-04-09 16:02:59.137781002,873.046875
2025-04-09 16:03:00.138771041,865.234375
2025-04-09 16:03:00.138771151,866.2109375
2025-04-09 16:03:01.139761215,881.8359375
2025-04-09 16:03:02.140751013,892.578125
2025-04-09 16:03:03.141740722,897.4609375
2025-04-09 16:03:05.143720488,917.96875
2025-04-09 16:03:05.143720740,930.6640625
2025-04-09 16:03:06.144710899,920.8984375
2025-04-09 16:03:07.145700708,878.90625
2025-04-09 16:03:08.146690734,869.140625
2025-04-09 16:03:08.146690812,847.65625
2025-04-09 16:03:09.147680830,843.75
2025-04-09 16:03:10.148671425,823.2421875
2025-04-09 16:03:11.149660544,841.796875
2025-04-09 16:03:12.150650566,884.765625
2025-04-09 16:03:13.151642028,911.1328125
2025-04-09 16:03:14.152630599,891.6015625
2025-04-09 16:03:15.153620805,900.390625
2025-04-09 16:03:15.153620913,899.4140625
2025-04-09 16:03:16.154610637,865.234375
2025-04-09 16:03:17.155600888,847.65625
2025-04-09 16:03:18.156590774,861.328125
2025-04-09 16:03:19.157581226,857.421875
2025-04-09 16:03:20.158571279,820.3125
2025-04-09 16:03:20.158571407,800.78125
2025-04-09 16:03:21.159560694,811.5234375
2025-04-09 16:03:22.160551920,846.6796875
2025-04-09 16:03:23.161540695,851.5625
2025-04-09 16:03:24.162530554,866.2109375
2025-04-09 16:03:25.163520687,897.4609375
2025-04-09 16:03:26.164511016,922.8515625
2025-04-09 16:03:27.165500322,908.203125
2025-04-09 16:03:29.166985311,905.2734375
2025-04-09 16:03:30.167975734,923.828125
2025-04-09 16:03:30.167975792,920.8984375
2025-04-09 16:03:31.168965551,848.6328125
2025-04-09 16:03:32.169955898,820.3125
2025-04-09 16:03:32.170946216,809.5703125
2025-04-09 16:03:32.170946337,790.0390625
2025-04-09 16:03:33.171936223,764.6484375
2025-04-09 16:03:34.172926103,767.578125
2025-04-09 16:03:35.173915267,753.90625
2025-04-09 16:03:35.173915329,673.828125
2025-04-09 16:03:36.174905819,767.578125
2025-04-09 16:03:37.175896241,771.484375
2025-04-09 16:03:38.176886404,831.0546875
2025-04-09 16:03:39.177876358,806.640625
2025-04-09 16:03:40.178865872,848.6328125
2025-04-09 16:03:41.179855704,875
2025-04-09 16:03:41.179855792,876.953125
2025-04-09 16:03:42.180846233,842.7734375
2025-04-09 16:03:43.181836059,840.8203125
2025-04-09 16:03:44.182825506,837.890625
2025-04-09 16:03:45.183815233,843.75
2025-04-09 16:03:46.184805784,831.0546875
2025-04-09 16:03:46.184805910,837.890625
2025-04-09 16:03:47.185795780,858.3984375
2025-04-09 16:03:48.186786448,888.671875
2025-04-09 16:03:49.187775979,893.5546875
2025-04-09 16:03:50.188766022,920.8984375
2025-04-09 16:03:51.189755753,936.5234375
2025-04-09 16:03:53.191735116,929.6875
2025-04-09 16:03:53.191735387,905.2734375
2025-04-09 16:03:55.193715306,894.53125
2025-04-09 16:03:55.193715446,902.34375
2025-04-09 16:03:55.193715458,885.7421875
2025-04-09 16:03:56.194705243,858.3984375
2025-04-09 16:03:57.195696297,882.8125
2025-04-09 16:03:58.196685444,899.4140625
2025-04-09 16:03:59.197675072,900.390625
2025-04-09 16:04:00.198665155,878.90625
2025-04-09 16:04:01.199655144,874.0234375
2025-04-09 16:04:01.199655202,867.1875
2025-04-09 16:04:02.200645883,810.546875
2025-04-09 16:04:03.201635785,785.15625
2025-04-09 16:04:04.202625934,753.90625
2025-04-09 16:04:04.202626058,737.3046875
2025-04-09 16:04:05.203615924,663.0859375
2025-04-09 16:04:06.204605882,744.140625
2025-04-09 16:04:07.205595067,749.0234375
2025-04-09 16:04:07.205595138,799.8046875
2025-04-09 16:04:08.206585891,767.578125
2025-04-09 16:04:09.207575817,799.8046875
2025-04-09 16:04:10.208565523,833.984375
2025-04-09 16:04:11.209555431,860.3515625
2025-04-09 16:04:12.210546112,807.6171875
2025-04-09 16:04:12.210547311,778.3203125
2025-04-09 16:04:13.211535817,781.25
2025-04-09 16:04:14.212525886,797.8515625
2025-04-09 16:04:15.213515998,812.5
2025-04-09 16:04:16.214505012,783.203125
2025-04-09 16:04:16.214505070,795.8984375
2025-04-09 16:04:17.215495023,809.5703125
2025-04-09 16:04:19.216981297,854.4921875
2025-04-09 16:04:20.217970745,870.1171875
2025-04-09 16:04:21.218960812,889.6484375
2025-04-09 16:04:21.219950963,910.15625
2025-04-09 16:04:22.220940282,920.8984375
2025-04-09 16:04:23.221930085,904.296875
2025-04-09 16:04:24.222920906,900.390625
2025-04-09 16:04:24.222921009,895.5078125
2025-04-09 16:04:25.223910266,893.5546875
2025-04-09 16:04:26.224900150,860.3515625
2025-04-09 16:04:27.225889990,863.28125
2025-04-09 16:04:28.226880139,875
2025-04-09 16:04:29.227870749,880.859375
2025-04-09 16:04:31.229355725,859.375
2025-04-09 16:04:31.229850764,869.140625
2025-04-09 16:04:31.229850964,879.8828125
2025-04-09 16:04:32.230839938,891.6015625
2025-04-09 16:04:33.231829962,905.2734375
2025-04-09 16:04:34.232820247,911.1328125
2025-04-09 16:04:35.233810930,910.15625
2025-04-09 16:04:36.234800695,900.390625
2025-04-09 16:04:37.235789857,875
2025-04-09 16:04:38.236780560,875.9765625
2025-04-09 16:04:38.236780687,877.9296875
2025-04-09 16:04:39.237769787,845.703125
2025-04-09 16:04:40.238760126,789.0625
2025-04-09 16:04:41.239750628,776.3671875
2025-04-09 16:04:41.239750755,748.046875
2025-04-09 16:04:42.240740637,688.4765625
2025-04-09 16:04:44.242720001,779.296875
2025-04-09 16:04:44.242720133,754.8828125
2025-04-09 16:04:46.244204751,809.5703125
2025-04-09 16:04:46.244700177,874.0234375
2025-04-09 16:04:47.245690028,907.2265625
2025-04-09 16:04:47.245690298,919.921875
2025-04-09 16:04:48.246679875,897.4609375
2025-04-09 16:04:49.247669850,822.265625
2025-04-09 16:04:50.248659812,810.546875
2025-04-09 16:04:51.249649988,812.5
2025-04-09 16:04:51.249650059,808.59375
2025-04-09 16:04:53.251134989,777.34375
2025-04-09 16:04:53.251630455,761.71875
2025-04-09 16:04:54.252620408,768.5546875
2025-04-09 16:04:55.253610522,772.4609375
2025-04-09 16:04:55.253610647,781.25
2025-04-09 16:04:56.254600619,790.0390625
2025-04-09 16:04:57.255590630,825.1953125
2025-04-09 16:04:58.256580086,869.140625
2025-04-09 16:04:59.257570009,909.1796875
2025-04-09 16:05:00.258560432,941.40625
2025-04-09 16:05:01.259550451,947.265625
2025-04-09 16:05:02.260540429,929.6875
2025-04-09 16:05:03.261530545,897.4609375
2025-04-09 16:05:03.261530672,883.7890625
2025-04-09 16:05:04.262519660,878.90625
2025-04-09 16:05:05.263509585,866.2109375
2025-04-09 16:05:06.264499714,846.6796875
2025-04-09 16:05:08.265985285,866.2109375
2025-04-09 16:05:09.266974584,871.09375
2025-04-09 16:05:11.268954837,883.7890625
2025-04-09 16:05:11.268954972,842.7734375
2025-04-09 16:05:11.268955030,835.9375
2025-04-09 16:05:11.269944774,836.9140625
2025-04-09 16:05:12.270934717,833.0078125
2025-04-09 16:05:13.271925758,833.984375
2025-04-09 16:05:13.271925885,772.4609375
2025-04-09 16:05:14.272915443,688.4765625
2025-04-09 16:05:15.273905740,797.8515625
2025-04-09 16:05:16.274895261,792.96875
2025-04-09 16:05:17.275885309,786.1328125
2025-04-09 16:05:18.276875335,830.078125
2025-04-09 16:05:18.276875462,880.859375
2025-04-09 16:05:19.277865410,892.578125
2025-04-09 16:05:20.278854450,836.9140625
2025-04-09 16:05:21.279844487,847.65625
2025-04-09 16:05:22.280834490,863.28125
2025-04-09 16:05:23.281825076,875
2025-04-09 16:05:24.282814846,845.703125
2025-04-09 16:05:24.282814925,848.6328125
2025-04-09 16:05:25.283804486,868.1640625
2025-04-09 16:05:26.284794473,846.6796875
2025-04-09 16:05:27.285784460,812.5
2025-04-09 16:05:28.286774927,820.3125
2025-04-09 16:05:29.287765349,841.796875
2025-04-09 16:05:30.288754589,881.8359375
2025-04-09 16:05:31.289744954,905.2734375
2025-04-09 16:05:31.289745080,930.6640625
2025-04-09 16:05:32.290734570,942.3828125
